_time,bytes,host
1407428436,37,BLAH0
1407428676,37,BLAH0
1407428916,37,BLAH0
1407429156,37,BLAH0
1407429396,37,BLAH0
1407429636,37,BLAH0
1407429876,37,BLAH0
1407430116,37,BLAH0
1407430356,37,BLAH0
1407430596,37,BLAH0
1407430836,37,BLAH0
1407431076,37,BLAH0
1407431316,37,BLAH0
1407431556,37,BLAH0
1407431796,37,BLAH0
1407432036,37,BLAH0
1407432276,37,BLAH0
1407432516,37,BLAH0
1407432756,37,BLAH0
1407432996,37,BLAH0
1407433236,37,BLAH0
1407433476,37,BLAH0
1407433716,37,BLAH0
1407433956,37,BLAH0
1407434196,37,BLAH0
1407434436,37,BLAH0
1407434676,37,BLAH0
1407434916,37,BLAH0
1407435156,37,BLAH0
1407435396,37,BLAH0
1407435636,37,BLAH0
1407435876,37,BLAH0
1407436116,37,BLAH0
1407436356,37,BLAH0
1407436596,37,BLAH0
1407436836,37,BLAH0
1407437076,37,BLAH0
1407437316,37,BLAH0
1407437556,37,BLAH0
1407437796,37,BLAH0
1407438036,37,BLAH0
1407438276,37,BLAH0
1407438516,37,BLAH0
1407438756,37,BLAH0
1407438996,37,BLAH0
1407439236,37,BLAH0
1407439476,37,BLAH0
1407439716,37,BLAH0
1407439956,37,BLAH0
1407440196,37,BLAH0
1407440436,37,BLAH0
1407440676,37,BLAH0
1407440916,37,BLAH0
1407441156,37,BLAH0
1407441396,37,BLAH0
1407441636,37,BLAH0
1407441876,37,BLAH0
1407442116,37,BLAH0
1407442356,37,BLAH0
1407442596,37,BLAH0
1407442836,37,BLAH0
1407443076,37,BLAH0
1407443316,37,BLAH0
1407443556,37,BLAH0
1407443796,37,BLAH0
1407444036,37,BLAH0
1407444276,37,BLAH0
1407444516,37,BLAH0
1407444756,37,BLAH0
1407444996,37,BLAH0
1407445236,37,BLAH0
1407445476,37,BLAH0
1407445716,37,BLAH0
1407445956,37,BLAH0
1407446196,37,BLAH0
1407446436,37,BLAH0
1407446676,37,BLAH0
1407446916,37,BLAH0
1407447156,37,BLAH0
1407447396,37,BLAH0
1407447636,37,BLAH0
1407447876,37,BLAH0
1407448116,37,BLAH0
1407448356,37,BLAH0
1407448596,37,BLAH0
1407448836,37,BLAH0
1407449076,37,BLAH0
1407449316,37,BLAH0
1407449556,37,BLAH0
1407449796,37,BLAH0
1407450036,37,BLAH0
1407450276,37,BLAH0
1407450516,37,BLAH0
1407450756,37,BLAH0
1407450996,37,BLAH0
1407451236,37,BLAH0
1407451476,37,BLAH0
1407451716,37,BLAH0
1407451956,37,BLAH0
1407452196,37,BLAH0
1407452436,37,BLAH0
1407452676,37,BLAH0
1407452916,37,BLAH0
1407453156,37,BLAH0
1407453396,37,BLAH0
1407453636,37,BLAH0
1407453876,37,BLAH0
1407454116,37,BLAH0
1407454356,37,BLAH0
1407454596,37,BLAH0
1407454836,37,BLAH0
1407455076,37,BLAH0
1407455316,37,BLAH0
1407455556,37,BLAH0
1407455796,37,BLAH0
1407456036,37,BLAH0
1407456276,37,BLAH0
1407456516,37,BLAH0
1407456756,37,BLAH0
1407456996,37,BLAH0
1407457236,37,BLAH0
1407457476,37,BLAH0
1407457716,37,BLAH0
1407457956,37,BLAH0
1407458196,37,BLAH0
1407458436,37,BLAH0
1407458676,37,BLAH0
1407458916,37,BLAH0
1407459156,37,BLAH0
1407459396,37,BLAH0
1407459566,20,INF0
1407459636,37,BLAH0
1407459876,37,BLAH0
1407460116,37,BLAH0
1407460356,37,BLAH0
1407460596,37,BLAH0
1407460836,37,BLAH0
1407461076,37,BLAH0
1407461316,37,BLAH0
1407461556,37,BLAH0
1407461796,37,BLAH0
1407462036,37,BLAH0
1407462276,37,BLAH0
1407462516,37,BLAH0
1407462756,37,BLAH0
1407462996,37,BLAH0
1407463236,37,BLAH0
1407463476,37,BLAH0
1407463716,37,BLAH0
1407463956,37,BLAH0
1407464196,37,BLAH0
1407464436,37,BLAH0
1407464676,37,BLAH0
1407464916,37,BLAH0
1407465156,37,BLAH0
1407465396,37,BLAH0
1407465636,37,BLAH0
1407465876,37,BLAH0
1407466116,37,BLAH0
1407466356,37,BLAH0
1407466596,37,BLAH0
1407466836,37,BLAH0
1407467076,37,BLAH0
1407467316,37,BLAH0
1407467556,37,BLAH0
1407467796,37,BLAH0
1407468036,37,BLAH0
1407468276,37,BLAH0
1407468516,37,BLAH0
1407468756,37,BLAH0
1407468996,37,BLAH0
1407469236,37,BLAH0
1407469476,37,BLAH0
1407469716,37,BLAH0
1407469956,37,BLAH0
1407470196,37,BLAH0
1407470436,37,BLAH0
1407470676,37,BLAH0
1407470916,37,BLAH0
1407471156,37,BLAH0
1407471396,37,BLAH0
1407471636,37,BLAH0
1407471876,37,BLAH0
1407472116,37,BLAH0
1407472356,37,BLAH0
1407472596,37,BLAH0
1407472836,37,BLAH0
1407473076,37,BLAH0
1407473316,37,BLAH0
1407473556,37,BLAH0
1407473796,37,BLAH0
1407474036,37,BLAH0
1407474276,37,BLAH0
1407474516,37,BLAH0
1407474756,37,BLAH0
1407474996,37,BLAH0
1407475236,37,BLAH0
1407475476,37,BLAH0
1407475716,37,BLAH0
1407475956,37,BLAH0
1407476196,37,BLAH0
1407476436,37,BLAH0
1407476676,37,BLAH0
1407476916,37,BLAH0
1407477156,37,BLAH0
1407477396,37,BLAH0
1407477636,37,BLAH0
1407477876,37,BLAH0
1407478116,37,BLAH0
1407478356,37,BLAH0
1407478596,37,BLAH0
1407478836,37,BLAH0
1407479076,37,BLAH0
1407479316,37,BLAH0
1407479556,37,BLAH0
1407479796,37,BLAH0
1407480036,37,BLAH0
1407480276,37,BLAH0
1407480516,37,BLAH0
1407480756,37,BLAH0
1407480996,37,BLAH0
1407481236,37,BLAH0
1407481476,37,BLAH0
1407481716,37,BLAH0
1407481956,37,BLAH0
1407482196,37,BLAH0
1407482436,37,BLAH0
1407482676,37,BLAH0
1407482916,37,BLAH0
1407483156,37,BLAH0
1407483396,37,BLAH0
1407483636,37,BLAH0
1407483876,37,BLAH0
1407484116,37,BLAH0
1407484356,37,BLAH0
1407484596,37,BLAH0
1407484836,37,BLAH0
1407485076,37,BLAH0
1407485316,37,BLAH0
1407485556,37,BLAH0
1407485796,37,BLAH0
1407486036,37,BLAH0
1407486276,37,BLAH0
1407486516,37,BLAH0
1407486756,37,BLAH0
1407486996,37,BLAH0
1407487236,37,BLAH0
1407487476,37,BLAH0
1407487716,37,BLAH0
1407487956,37,BLAH0
1407488196,37,BLAH0
1407488436,37,BLAH0
1407488676,37,BLAH0
1407488916,37,BLAH0
1407489156,37,BLAH0
1407489396,37,BLAH0
1407489636,37,BLAH0
1407489876,37,BLAH0
1407490116,37,BLAH0
1407490356,37,BLAH0
1407490596,37,BLAH0
1407490836,37,BLAH0
1407491076,37,BLAH0
1407491316,37,BLAH0
1407491556,37,BLAH0
1407491796,37,BLAH0
1407492036,37,BLAH0
1407492276,37,BLAH0
1407492516,37,BLAH0
1407492756,37,BLAH0
1407492996,37,BLAH0
1407493236,37,BLAH0
1407493476,37,BLAH0
1407493716,37,BLAH0
1407493956,37,BLAH0
1407494196,37,BLAH0
1407494436,37,BLAH0
1407494676,37,BLAH0
1407494916,37,BLAH0
1407495156,37,BLAH0
1407495396,37,BLAH0
1407495636,37,BLAH0
1407495876,37,BLAH0
1407496116,37,BLAH0
1407496356,37,BLAH0
1407496596,37,BLAH0
1407496836,37,BLAH0
1407497076,37,BLAH0
1407497316,37,BLAH0
1407497556,37,BLAH0
1407497796,37,BLAH0
1407498036,37,BLAH0
1407498276,37,BLAH0
1407498516,37,BLAH0
1407498756,37,BLAH0
1407498996,37,BLAH0
1407499236,37,BLAH0
1407499476,37,BLAH0
1407499716,37,BLAH0
1407499956,37,BLAH0
1407500196,37,BLAH0
1407500436,37,BLAH0
1407500676,37,BLAH0
1407500916,37,BLAH0
1407501156,37,BLAH0
1407501396,37,BLAH0
1407501636,37,BLAH0
1407501876,37,BLAH0
1407502116,37,BLAH0
1407502356,37,BLAH0
1407502596,37,BLAH0
1407502836,37,BLAH0
1407503076,37,BLAH0
1407503316,37,BLAH0
1407503556,37,BLAH0
1407503796,37,BLAH0
1407504036,37,BLAH0
1407504276,37,BLAH0
1407504516,37,BLAH0
1407504756,37,BLAH0
1407504996,37,BLAH0
1407505236,37,BLAH0
1407505476,37,BLAH0
1407505716,37,BLAH0
1407505956,37,BLAH0
1407506196,37,BLAH0
1407506436,37,BLAH0
1407506676,37,BLAH0
1407506916,37,BLAH0
1407507156,37,BLAH0
1407507396,37,BLAH0
1407507636,37,BLAH0
1407507876,37,BLAH0
1407508116,37,BLAH0
1407508356,37,BLAH0
1407508596,37,BLAH0
1407508836,37,BLAH0
1407509076,37,BLAH0
1407509316,37,BLAH0
1407509556,37,BLAH0
1407509796,37,BLAH0
1407510036,37,BLAH0
1407510276,37,BLAH0
1407510516,37,BLAH0
1407510756,37,BLAH0
1407510996,37,BLAH0
1407511236,37,BLAH0
1407511476,37,BLAH0
1407511716,37,BLAH0
1407511956,37,BLAH0
1407512196,37,BLAH0
1407512436,37,BLAH0
1407512676,37,BLAH0
1407512916,37,BLAH0
1407513156,37,BLAH0
1407513396,37,BLAH0
1407513636,37,BLAH0
1407513876,37,BLAH0
1407514111,20,INF0
1407514116,37,BLAH0
1407514356,37,BLAH0
1407514596,37,BLAH0
1407514836,37,BLAH0
1407515076,37,BLAH0
1407515316,37,BLAH0
1407515556,37,BLAH0
1407515796,37,BLAH0
1407516036,37,BLAH0
1407516276,37,BLAH0
1407516516,37,BLAH0
1407516756,37,BLAH0
1407516996,37,BLAH0
1407517236,37,BLAH0
1407517476,37,BLAH0
1407517716,37,BLAH0
1407517956,37,BLAH0
1407518196,37,BLAH0
1407518436,37,BLAH0
1407518676,37,BLAH0
1407518916,37,BLAH0
1407519156,37,BLAH0
1407519396,37,BLAH0
1407519636,37,BLAH0
1407519876,37,BLAH0
1407520116,37,BLAH0
1407520356,37,BLAH0
1407520596,37,BLAH0
1407520836,37,BLAH0
1407521076,37,BLAH0
1407521316,37,BLAH0
1407521556,37,BLAH0
1407521796,37,BLAH0
1407522036,37,BLAH0
1407522276,37,BLAH0
1407522516,37,BLAH0
1407522756,37,BLAH0
1407522996,37,BLAH0
1407523236,37,BLAH0
1407523476,37,BLAH0
1407523716,37,BLAH0
1407523956,37,BLAH0
1407524196,37,BLAH0
1407524436,37,BLAH0
1407524676,37,BLAH0
1407524916,37,BLAH0
1407525156,37,BLAH0
1407525396,37,BLAH0
1407525636,37,BLAH0
1407525876,37,BLAH0
1407526116,37,BLAH0
1407526356,37,BLAH0
1407526596,37,BLAH0
1407526836,37,BLAH0
1407527076,37,BLAH0
1407527316,37,BLAH0
1407527556,37,BLAH0
1407527796,37,BLAH0
1407528036,37,BLAH0
1407528276,37,BLAH0
1407528516,37,BLAH0
1407528756,37,BLAH0
1407528996,37,BLAH0
1407529236,37,BLAH0
1407529476,37,BLAH0
1407529716,37,BLAH0
1407529956,37,BLAH0
1407530196,37,BLAH0
1407530436,37,BLAH0
1407530676,37,BLAH0
1407530916,37,BLAH0
1407531156,37,BLAH0
1407531396,37,BLAH0
1407531636,37,BLAH0
1407531876,37,BLAH0
1407532116,37,BLAH0
1407532356,37,BLAH0
1407532596,37,BLAH0
1407532836,37,BLAH0
1407533076,37,BLAH0
1407533316,37,BLAH0
1407533556,37,BLAH0
1407533796,37,BLAH0
1407534036,37,BLAH0
1407534276,37,BLAH0
1407534516,37,BLAH0
1407534756,37,BLAH0
1407534996,37,BLAH0
1407535236,37,BLAH0
1407535476,37,BLAH0
1407535716,37,BLAH0
1407535956,37,BLAH0
1407536196,37,BLAH0
1407536436,37,BLAH0
1407536676,37,BLAH0
1407536916,37,BLAH0
1407537156,37,BLAH0
1407537396,37,BLAH0
1407537636,37,BLAH0
1407537876,37,BLAH0
1407538116,37,BLAH0
1407538356,37,BLAH0
1407538596,37,BLAH0
1407538836,37,BLAH0
1407539076,37,BLAH0
1407539316,37,BLAH0
1407539556,37,BLAH0
1407539796,37,BLAH0
1407540036,37,BLAH0
1407540276,37,BLAH0
1407540516,37,BLAH0
1407540756,37,BLAH0
1407540996,37,BLAH0
1407541236,37,BLAH0
1407541476,37,BLAH0
1407541716,37,BLAH0
1407541956,37,BLAH0
1407542196,37,BLAH0
1407542436,37,BLAH0
1407542676,37,BLAH0
1407542916,37,BLAH0
1407543156,37,BLAH0
1407543396,37,BLAH0
1407543636,37,BLAH0
1407543876,37,BLAH0
1407544116,37,BLAH0
1407544356,37,BLAH0
1407544596,37,BLAH0
1407544836,37,BLAH0
1407545076,37,BLAH0
1407545316,37,BLAH0
1407545556,37,BLAH0
1407545796,37,BLAH0
1407546036,37,BLAH0
1407546276,37,BLAH0
1407546516,37,BLAH0
1407546756,37,BLAH0
1407546996,37,BLAH0
1407547236,37,BLAH0
1407547476,37,BLAH0
1407547716,37,BLAH0
1407547956,37,BLAH0
1407548196,37,BLAH0
1407548436,37,BLAH0
1407548676,37,BLAH0
1407548916,37,BLAH0
1407549156,37,BLAH0
1407549396,37,BLAH0
1407549636,37,BLAH0
1407549876,37,BLAH0
1407550116,37,BLAH0
1407550356,37,BLAH0
1407550596,37,BLAH0
1407550836,37,BLAH0
1407551076,37,BLAH0
1407551316,37,BLAH0
1407551556,37,BLAH0
1407551796,37,BLAH0
1407552036,37,BLAH0
1407552276,37,BLAH0
1407552516,37,BLAH0
1407552756,37,BLAH0
1407552996,37,BLAH0
1407553236,37,BLAH0
1407553476,37,BLAH0
1407553716,37,BLAH0
1407553956,37,BLAH0
1407554196,37,BLAH0
1407554436,37,BLAH0
1407554676,37,BLAH0
1407554916,37,BLAH0
1407555156,37,BLAH0
1407555396,37,BLAH0
1407555636,37,BLAH0
1407555876,37,BLAH0
1407556116,37,BLAH0
1407556356,37,BLAH0
1407556596,37,BLAH0
1407556836,37,BLAH0
1407557076,37,BLAH0
1407557316,37,BLAH0
1407557556,37,BLAH0
1407557796,37,BLAH0
1407558036,37,BLAH0
1407558276,37,BLAH0
1407558516,37,BLAH0
1407558756,37,BLAH0
1407558996,37,BLAH0
1407559236,37,BLAH0
1407559476,37,BLAH0
1407559716,37,BLAH0
1407559956,37,BLAH0
1407560196,37,BLAH0
1407560436,37,BLAH0
1407560676,37,BLAH0
1407560916,37,BLAH0
1407561156,37,BLAH0
1407561396,37,BLAH0
1407561636,37,BLAH0
1407561876,37,BLAH0
1407562116,37,BLAH0
1407562356,37,BLAH0
1407562596,37,BLAH0
1407562836,37,BLAH0
1407563076,37,BLAH0
1407563316,37,BLAH0
1407563556,37,BLAH0
1407563796,37,BLAH0
1407564036,37,BLAH0
1407564276,37,BLAH0
1407564516,37,BLAH0
1407564756,37,BLAH0
1407564996,37,BLAH0
1407565236,37,BLAH0
1407565476,37,BLAH0
1407565716,37,BLAH0
1407565956,37,BLAH0
1407566196,37,BLAH0
1407566436,37,BLAH0
1407566676,37,BLAH0
1407566916,37,BLAH0
1407567156,37,BLAH0
1407567396,37,BLAH0
1407567636,37,BLAH0
1407567876,37,BLAH0
1407568116,37,BLAH0
1407568356,37,BLAH0
1407568596,37,BLAH0
1407568656,20,INF0
1407568836,37,BLAH0
1407569076,37,BLAH0
1407569316,37,BLAH0
1407569556,37,BLAH0
1407569796,37,BLAH0
1407570036,37,BLAH0
1407570276,37,BLAH0
1407570516,37,BLAH0
1407570756,37,BLAH0
1407570996,37,BLAH0
1407571236,37,BLAH0
1407571476,37,BLAH0
1407571716,37,BLAH0
1407571956,37,BLAH0
1407572196,37,BLAH0
1407572436,37,BLAH0
1407572676,37,BLAH0
1407572916,37,BLAH0
1407573156,37,BLAH0
1407573396,37,BLAH0
1407573636,37,BLAH0
1407573876,37,BLAH0
1407574116,37,BLAH0
1407574356,37,BLAH0
1407574596,37,BLAH0
1407574836,37,BLAH0
1407575076,37,BLAH0
1407575316,37,BLAH0
1407575556,37,BLAH0
1407575796,37,BLAH0
1407576036,37,BLAH0
1407576276,37,BLAH0
1407576516,37,BLAH0
1407576756,37,BLAH0
1407576996,37,BLAH0
1407577236,37,BLAH0
1407577476,37,BLAH0
1407577716,37,BLAH0
1407577956,37,BLAH0
1407578196,37,BLAH0
1407578436,37,BLAH0
1407578676,37,BLAH0
1407578916,37,BLAH0
1407579156,37,BLAH0
1407579396,37,BLAH0
1407579636,37,BLAH0
1407579876,37,BLAH0
1407580116,37,BLAH0
1407580356,37,BLAH0
1407580596,37,BLAH0
1407580836,37,BLAH0
1407581076,37,BLAH0
1407581316,37,BLAH0
1407581556,37,BLAH0
1407581796,37,BLAH0
1407582036,37,BLAH0
1407582276,37,BLAH0
1407582516,37,BLAH0
1407582756,37,BLAH0
1407582996,37,BLAH0
1407583236,37,BLAH0
1407583476,37,BLAH0
1407583716,37,BLAH0
1407583956,37,BLAH0
1407584196,37,BLAH0
1407584436,37,BLAH0
1407584676,37,BLAH0
1407584916,37,BLAH0
1407585156,37,BLAH0
1407585396,37,BLAH0
1407585636,37,BLAH0
1407585876,37,BLAH0
1407586116,37,BLAH0
1407586356,37,BLAH0
1407586596,37,BLAH0
1407586836,37,BLAH0
1407587076,37,BLAH0
1407587316,37,BLAH0
1407587556,37,BLAH0
1407587796,37,BLAH0
1407588036,37,BLAH0
1407588276,37,BLAH0
1407588516,37,BLAH0
1407588756,37,BLAH0
1407588996,37,BLAH0
1407589236,37,BLAH0
1407589476,37,BLAH0
1407589716,37,BLAH0
1407589956,37,BLAH0
1407590196,37,BLAH0
1407590436,37,BLAH0
1407590676,37,BLAH0
1407590916,37,BLAH0
1407591156,37,BLAH0
1407591396,37,BLAH0
1407591636,37,BLAH0
1407591876,37,BLAH0
1407592116,37,BLAH0
1407592356,37,BLAH0
1407592596,37,BLAH0
1407592836,37,BLAH0
1407593076,37,BLAH0
1407593316,37,BLAH0
1407593556,37,BLAH0
1407593796,37,BLAH0
1407594036,37,BLAH0
1407594276,37,BLAH0
1407594516,37,BLAH0
1407594756,37,BLAH0
1407594996,37,BLAH0
1407595236,37,BLAH0
1407595476,37,BLAH0
1407595716,37,BLAH0
1407595956,37,BLAH0
1407596196,37,BLAH0
1407596436,37,BLAH0
1407596676,37,BLAH0
1407596916,37,BLAH0
1407597156,37,BLAH0
1407597396,37,BLAH0
1407597636,37,BLAH0
1407597876,37,BLAH0
1407598116,37,BLAH0
1407598356,37,BLAH0
1407598596,37,BLAH0
1407598836,37,BLAH0
1407599076,37,BLAH0
1407599316,37,BLAH0
1407599556,37,BLAH0
1407599796,37,BLAH0
1407600036,37,BLAH0
1407600276,37,BLAH0
1407600516,37,BLAH0
1407600756,37,BLAH0
1407600996,37,BLAH0
1407601236,37,BLAH0
1407601476,37,BLAH0
1407601716,37,BLAH0
1407601956,37,BLAH0
1407602196,37,BLAH0
1407602436,37,BLAH0
1407602676,37,BLAH0
1407602916,37,BLAH0
1407603156,37,BLAH0
1407603396,37,BLAH0
1407603636,37,BLAH0
1407603876,37,BLAH0
1407604116,37,BLAH0
1407604356,37,BLAH0
1407604596,37,BLAH0
1407604836,37,BLAH0
1407605076,37,BLAH0
1407605316,37,BLAH0
1407605556,37,BLAH0
1407605796,37,BLAH0
1407606036,37,BLAH0
1407606276,37,BLAH0
1407606516,37,BLAH0
1407606756,37,BLAH0
1407606996,37,BLAH0
1407607236,37,BLAH0
1407607476,37,BLAH0
1407607716,37,BLAH0
1407607956,37,BLAH0
1407608196,37,BLAH0
1407608436,37,BLAH0
1407608676,37,BLAH0
1407608916,37,BLAH0
1407609156,37,BLAH0
1407609396,37,BLAH0
1407609636,37,BLAH0
1407609876,37,BLAH0
1407610116,37,BLAH0
1407610356,37,BLAH0
1407610596,37,BLAH0
1407610836,37,BLAH0
1407611076,37,BLAH0
1407611316,37,BLAH0
1407611556,37,BLAH0
1407611796,37,BLAH0
1407612036,37,BLAH0
1407612276,37,BLAH0
1407612516,37,BLAH0
1407612756,37,BLAH0
1407612996,37,BLAH0
1407613236,37,BLAH0
1407613476,37,BLAH0
1407613716,37,BLAH0
1407613956,37,BLAH0
1407614196,37,BLAH0
1407614436,37,BLAH0
1407614676,37,BLAH0
1407614916,37,BLAH0
1407615156,37,BLAH0
1407615396,37,BLAH0
1407615636,37,BLAH0
1407615876,37,BLAH0
1407616116,37,BLAH0
1407616356,37,BLAH0
1407616596,37,BLAH0
1407616836,37,BLAH0
1407617076,37,BLAH0
1407617316,37,BLAH0
1407617556,37,BLAH0
1407617796,37,BLAH0
1407618036,37,BLAH0
1407618276,37,BLAH0
1407618516,37,BLAH0
1407618756,37,BLAH0
1407618996,37,BLAH0
1407619236,37,BLAH0
1407619476,37,BLAH0
1407619716,37,BLAH0
1407619956,37,BLAH0
1407620196,37,BLAH0
1407620436,37,BLAH0
1407620676,37,BLAH0
1407620916,37,BLAH0
1407621156,37,BLAH0
1407621396,37,BLAH0
1407621636,37,BLAH0
1407621876,37,BLAH0
1407622116,37,BLAH0
1407622356,37,BLAH0
1407622596,37,BLAH0
1407622836,37,BLAH0
1407623076,37,BLAH0
1407623201,20,INF0
1407623316,37,BLAH0
1407623556,37,BLAH0
1407623796,37,BLAH0
1407624036,37,BLAH0
1407624276,37,BLAH0
1407624516,37,BLAH0
1407624756,37,BLAH0
1407624996,37,BLAH0
1407625236,37,BLAH0
1407625476,37,BLAH0
1407625716,37,BLAH0
1407625956,37,BLAH0
1407626196,37,BLAH0
1407626436,37,BLAH0
1407626676,37,BLAH0
1407626916,37,BLAH0
1407627156,37,BLAH0
1407627396,37,BLAH0
1407627636,37,BLAH0
1407627876,37,BLAH0
1407628116,37,BLAH0
1407628356,37,BLAH0
1407628596,37,BLAH0
1407628836,37,BLAH0
1407629076,37,BLAH0
1407629316,37,BLAH0
1407629556,37,BLAH0
1407629796,37,BLAH0
1407630036,37,BLAH0
1407630276,37,BLAH0
1407630516,37,BLAH0
1407630756,37,BLAH0
1407630996,37,BLAH0
1407631236,37,BLAH0
1407631476,37,BLAH0
1407631716,37,BLAH0
1407631956,37,BLAH0
1407632196,37,BLAH0
1407632436,37,BLAH0
1407632676,37,BLAH0
1407632916,37,BLAH0
1407633156,37,BLAH0
1407633396,37,BLAH0
1407633636,37,BLAH0
1407633876,37,BLAH0
1407634116,37,BLAH0
1407634356,37,BLAH0
1407634596,37,BLAH0
1407634836,37,BLAH0
1407635076,37,BLAH0
1407635316,37,BLAH0
1407635556,37,BLAH0
1407635796,37,BLAH0
1407636036,37,BLAH0
1407636276,37,BLAH0
1407636516,37,BLAH0
1407636756,37,BLAH0
1407636996,37,BLAH0
1407637236,37,BLAH0
1407637476,37,BLAH0
1407637716,37,BLAH0
1407637956,37,BLAH0
1407638196,37,BLAH0
1407638436,37,BLAH0
1407638676,37,BLAH0
1407638916,37,BLAH0
1407639156,37,BLAH0
1407639396,37,BLAH0
1407639636,37,BLAH0
1407639876,37,BLAH0
1407640116,37,BLAH0
1407640356,37,BLAH0
1407640596,37,BLAH0
1407640836,37,BLAH0
1407641076,37,BLAH0
1407641316,37,BLAH0
1407641556,37,BLAH0
1407641796,37,BLAH0
1407642036,37,BLAH0
1407642276,37,BLAH0
1407642516,37,BLAH0
1407642756,37,BLAH0
1407642996,37,BLAH0
1407643236,37,BLAH0
1407643476,37,BLAH0
1407643716,37,BLAH0
1407643956,37,BLAH0
1407644196,37,BLAH0
1407644436,37,BLAH0
1407644676,37,BLAH0
1407644916,37,BLAH0
1407645156,37,BLAH0
1407645396,37,BLAH0
1407645636,37,BLAH0
1407645876,37,BLAH0
1407646116,37,BLAH0
1407646356,37,BLAH0
1407646596,37,BLAH0
1407646836,37,BLAH0
1407647076,37,BLAH0
1407647316,37,BLAH0
1407647556,37,BLAH0
1407647796,37,BLAH0
1407648036,37,BLAH0
1407648276,37,BLAH0
1407648516,37,BLAH0
1407648756,37,BLAH0
1407648996,37,BLAH0
1407649236,37,BLAH0
1407649476,37,BLAH0
1407649716,37,BLAH0
1407649956,37,BLAH0
1407650196,37,BLAH0
1407650436,37,BLAH0
1407650676,37,BLAH0
1407650916,37,BLAH0
1407651156,37,BLAH0
1407651396,37,BLAH0
1407651636,37,BLAH0
1407651876,37,BLAH0
1407652116,37,BLAH0
1407652356,37,BLAH0
1407652596,37,BLAH0
1407652836,37,BLAH0
1407653076,37,BLAH0
1407653316,37,BLAH0
1407653556,37,BLAH0
1407653796,37,BLAH0
1407654036,37,BLAH0
1407654276,37,BLAH0
1407654516,37,BLAH0
1407654756,37,BLAH0
1407654996,37,BLAH0
1407655236,37,BLAH0
1407655476,37,BLAH0
1407655716,37,BLAH0
1407655956,37,BLAH0
1407656196,37,BLAH0
1407656436,37,BLAH0
1407656676,37,BLAH0
1407656916,37,BLAH0
1407657156,37,BLAH0
1407657396,37,BLAH0
1407657636,37,BLAH0
1407657876,37,BLAH0
1407658116,37,BLAH0
1407658356,37,BLAH0
1407658596,37,BLAH0
1407658836,37,BLAH0
1407659076,37,BLAH0
1407659316,37,BLAH0
1407659556,37,BLAH0
1407659796,37,BLAH0
1407660036,37,BLAH0
1407660276,37,BLAH0
1407660516,37,BLAH0
1407660756,37,BLAH0
1407660996,37,BLAH0
1407661236,37,BLAH0
1407661476,37,BLAH0
1407661716,37,BLAH0
1407661956,37,BLAH0
1407662196,37,BLAH0
1407662436,37,BLAH0
1407662676,37,BLAH0
1407662916,37,BLAH0
1407663156,37,BLAH0
1407663396,37,BLAH0
1407663636,37,BLAH0
1407663876,37,BLAH0
1407664116,37,BLAH0
1407664356,37,BLAH0
1407664596,37,BLAH0
1407664836,37,BLAH0
1407665076,37,BLAH0
1407665316,37,BLAH0
1407665556,37,BLAH0
1407665796,37,BLAH0
1407666036,37,BLAH0
1407666276,37,BLAH0
1407666516,37,BLAH0
1407666756,37,BLAH0
1407666996,37,BLAH0
1407667236,37,BLAH0
1407667476,37,BLAH0
1407667716,37,BLAH0
1407667956,37,BLAH0
1407668196,37,BLAH0
1407668436,37,BLAH0
1407668676,37,BLAH0
1407668916,37,BLAH0
1407669156,37,BLAH0
1407669396,37,BLAH0
1407669636,37,BLAH0
1407669876,37,BLAH0
1407670116,37,BLAH0
1407670356,37,BLAH0
1407670596,37,BLAH0
1407670836,37,BLAH0
1407671076,37,BLAH0
1407671316,37,BLAH0
1407671556,37,BLAH0
1407671796,37,BLAH0
1407672036,37,BLAH0
1407672276,37,BLAH0
1407672516,37,BLAH0
1407672756,37,BLAH0
1407672996,37,BLAH0
1407673236,37,BLAH0
1407673476,37,BLAH0
1407673716,37,BLAH0
1407673956,37,BLAH0
1407674196,37,BLAH0
1407674436,37,BLAH0
1407674676,37,BLAH0
1407674916,37,BLAH0
1407675156,37,BLAH0
1407675396,37,BLAH0
1407675636,37,BLAH0
1407675876,37,BLAH0
1407676116,37,BLAH0
1407676356,37,BLAH0
1407676596,37,BLAH0
1407676836,37,BLAH0
1407677076,37,BLAH0
1407677316,37,BLAH0
1407677556,37,BLAH0
1407677746,20,INF0
1407677796,37,BLAH0
1407678036,37,BLAH0
1407678276,37,BLAH0
1407678516,37,BLAH0
1407678756,37,BLAH0
1407678996,37,BLAH0
1407679236,37,BLAH0
1407679476,37,BLAH0
1407679716,37,BLAH0
1407679956,37,BLAH0
1407680196,37,BLAH0
1407680436,37,BLAH0
1407680676,37,BLAH0
1407680916,37,BLAH0
1407681156,37,BLAH0
1407681396,37,BLAH0
1407681636,37,BLAH0
1407681876,37,BLAH0
1407682116,37,BLAH0
1407682356,37,BLAH0
1407682596,37,BLAH0
1407682836,37,BLAH0
1407683076,37,BLAH0
1407683316,37,BLAH0
1407683556,37,BLAH0
1407683796,37,BLAH0
1407684036,37,BLAH0
1407684276,37,BLAH0
1407684516,37,BLAH0
1407684756,37,BLAH0
1407684996,37,BLAH0
1407685236,37,BLAH0
1407685476,37,BLAH0
