time,file,program,user
1420196421,s.t.u,win32notepad,tanaka
1420192835,varlog,vlc,tanaka
1420192854,v.w.x,vim,methuselah
1420196408,gefilterfish,edlin,jereboam
1420200035,hh.thing,win32notepad,jereboam
1420192816,y.csv,emacs*nix,billy
1420192833,ee.thing,win32notepad,panthera
1420192829,ee.thing,win32notepad,ezekiel
1420192837,c.log,vim,methuselah
1420200049,j.k.l,vim,billy
1420196401,g.h.i,emacs*nix,jereboam
1420196512,l.m.o,emacs*nix,jereboam
1420196450,x.csv,win32notepad,jereboam
1420192877,tlog1,vim,methuselah
1420200008,p.q.r,vlc,methuselah
1420192824,a.txt,win32notepad,ezekiel
1420200020,b.log,vim,panthera
1420200016,varlog,edlin,billy
1420200090,a.log,vim,panthera
1420192800,l.m.o,emacs*nix,billy
1420200000,c.txt,edlin,jereboam
1420196472,filetext,win32notepad,billy
1420200009,a.log,vlc,tanaka
1420192920,ff.thing,edlin,ezekiel
1420192855,c.txt,vlc,jereboam
1420192878,j.k.l,win32notepad,marcel
1420192917,aa.thing,vlc,tanaka
1420196438,s.t.u,emacs*nix,jereboam
1420200000,b.log,vim,panthera
1420196400,x.csv,edlin,methuselah
1420207289,y.csv,vlc,ezekiel
1420192868,ff.thing,win32notepad,ezekiel
1420207274,c.log,vlc,ezekiel
1420207200,b.log,emacs*nix,marcel
1420192807,a.log,vim,marcel
1420196467,bb.thing,win32notepad,billy
1420200000,a.log,vim,panthera
1420196427,a.txt,vim,billy
1420200037,cc.thing,vim,panthera
1420192845,x.csv,emacs*nix,marcel
1420196484,a.log,edlin,marcel
1420200025,a.txt,edlin,ezekiel
1420200061,cc.thing,vlc,tanaka
1420207223,s.t.u,vlc,marcel
1420196445,a.log,vlc,ezekiel
1420196412,l.m.o,emacs*nix,billy
1420207278,ff.thing,emacs*nix,marcel
1420192809,b.txt,vlc,tanaka
1420192800,p.q.r,edlin,ezekiel
1420196423,ee.thing,vlc,billy
1420196401,l.m.o,edlin,marcel
1420192814,d.e.f,emacs*nix,marcel
1420196496,ff.thing,win32notepad,jereboam
1420207233,l.m.o,emacs*nix,marcel
1420200000,a.b.c,emacs*nix,billy
1420200011,c.log,vlc,tanaka
1420207316,p.q.r,vim,billy
1420200021,j.k.l,win32notepad,tanaka
1420192883,a.txt,win32notepad,ezekiel
1420192818,filetext,emacs*nix,ezekiel
1420192800,z.csv,emacs*nix,billy
1420196400,gefilterfish,vim,billy
1420200059,dd.thing,edlin,billy
1420192866,aa.thing,vlc,tanaka
1420207306,aa.thing,vlc,marcel
1420192848,x.csv,win32notepad,ezekiel
1420207282,a.b.c,edlin,tanaka
1420192833,gg.thing,vlc,tanaka
1420207219,hh.thing,emacs*nix,marcel
1420192808,a.b.c,edlin,ezekiel
1420196452,bb.thing,edlin,marcel
1420196464,gg.thing,edlin,marcel
1420192806,gefilterfish,win32notepad,panthera
1420196519,gefilterfish,vlc,ezekiel
1420192909,b.log,edlin,ezekiel
1420192919,p.q.r,edlin,ezekiel
1420207221,g.h.i,vim,billy
1420196443,cc.thing,edlin,marcel
1420207281,x.csv,vlc,marcel
1420200015,filetext,win32notepad,marcel
1420192905,z.csv,vlc,tanaka
1420200058,y.z.z,vim,billy
1420196400,c.log,edlin,marcel
1420200085,b.log,vim,panthera
1420196454,gefilterfish,vim,jereboam
1420196477,a.b.c,emacs*nix,jereboam
1420200009,b.txt,vlc,methuselah
1420196437,bb.thing,vim,jereboam
1420196435,a.log,emacs*nix,billy
1420192837,textfile,vim,methuselah
1420200001,hh.thing,edlin,billy
1420196437,textfile,edlin,methuselah
1420192868,s.t.u,vim,marcel
1420200000,y.csv,edlin,jereboam
1420192931,p.q.r,edlin,ezekiel
1420196409,c.txt,emacs*nix,billy
1420196466,b.log,emacs*nix,jereboam
1420192865,c.txt,win32notepad,ezekiel
1420207275,bb.thing,edlin,ezekiel
1420192865,tlog1,emacs*nix,marcel
1420200000,dd.thing,vim,billy
1420192807,g.h.i,edlin,panthera
1420192860,logger,vim,marcel
1420196400,textfile,emacs*nix,ezekiel
1420192805,b.txt,vim,tanaka
1420207268,tlog1,emacs*nix,marcel
1420200051,aa.thing,vim,billy
1420192821,c.log,edlin,tanaka
1420196428,hh.thing,vlc,ezekiel
1420192857,c.txt,win32notepad,ezekiel
1420196511,bb.thing,win32notepad,billy
1420207292,a.log,vim,billy
1420192834,gefilterfish,win32notepad,ezekiel
1420192815,aa.thing,emacs*nix,billy
1420196410,c.txt,emacs*nix,jereboam
1420192832,tlog1,vim,methuselah
1420207226,b.txt,win32notepad,marcel
1420196413,y.z.z,vim,billy
1420200014,gefilterfish,edlin,ezekiel
1420192838,logger,edlin,tanaka
1420196416,tlog1,vim,billy
1420207239,bb.thing,vlc,ezekiel
1420200024,p.q.r,vlc,methuselah
1420200064,dd.thing,edlin,billy
1420192855,dd.thing,vim,marcel
1420200033,ff.thing,vim,billy
1420192864,logger,edlin,tanaka
1420196481,b.txt,emacs*nix,billy
1420200010,y.z.z,edlin,billy
1420196400,ff.thing,edlin,jereboam
1420196457,j.k.l,edlin,marcel
1420192875,hh.thing,win32notepad,marcel
1420207216,c.txt,win32notepad,marcel
1420207244,bb.thing,edlin,ezekiel
1420196525,b.txt,vlc,ezekiel
1420192858,g.h.i,vlc,tanaka
1420192829,a.txt,emacs*nix,billy
1420192808,a.b.c,emacs*nix,ezekiel
1420207237,p.q.r,edlin,tanaka
1420207253,textfile,emacs*nix,marcel
1420207256,logger,vim,billy
1420192800,varlog,win32notepad,ezekiel
1420196476,bb.thing,edlin,marcel
1420196464,y.z.z,emacs*nix,billy
1420192918,y.z.z,edlin,ezekiel
1420200014,y.z.z,vim,billy
1420196468,d.e.f,emacs*nix,billy
1420207200,a.log,win32notepad,marcel
1420196400,l.m.o,win32notepad,billy
1420207215,filetext,emacs*nix,marcel
1420192817,hh.thing,win32notepad,ezekiel
1420200061,dd.thing,edlin,billy
1420192843,ff.thing,edlin,ezekiel
1420192802,z.csv,win32notepad,ezekiel
1420192800,a.txt,emacs*nix,marcel
1420192800,varlog,win32notepad,panthera
1420196467,a.log,edlin,marcel
1420192903,gg.thing,vim,marcel
1420196406,s.t.u,vlc,billy
1420207215,a.log,vim,billy
1420200000,filetext,win32notepad,marcel
1420192829,filetext,vim,methuselah
1420196421,b.log,emacs*nix,jereboam
1420192840,aa.thing,emacs*nix,billy
1420207262,c.log,win32notepad,marcel
1420192805,j.k.l,win32notepad,panthera
1420200088,a.log,vlc,tanaka
1420196400,y.z.z,emacs*nix,billy
1420200029,hh.thing,edlin,billy
1420207260,a.b.c,emacs*nix,marcel
1420196439,l.m.o,edlin,marcel
1420200000,ee.thing,emacs*nix,billy
1420200068,d.e.f,vim,billy
1420207270,l.m.o,edlin,ezekiel
1420192920,c.txt,win32notepad,marcel
1420196400,d.e.f,emacs*nix,ezekiel
1420207292,varlog,vlc,ezekiel
1420192809,b.log,emacs*nix,billy
1420200028,bb.thing,vim,billy
1420196400,textfile,edlin,marcel
1420200052,d.e.f,vlc,methuselah
1420192802,tlog1,vlc,jereboam
1420196400,hh.thing,vlc,ezekiel
1420196483,ee.thing,edlin,marcel
1420196479,ee.thing,edlin,marcel
1420196429,tlog1,edlin,methuselah
1420207220,l.m.o,edlin,ezekiel
1420192800,gg.thing,vlc,tanaka
1420200063,b.log,win32notepad,tanaka
1420192828,z.csv,vim,methuselah
1420207266,y.csv,emacs*nix,marcel
1420200023,b.log,vim,billy
1420192845,j.k.l,win32notepad,ezekiel
1420200000,x.csv,vlc,tanaka
1420196409,textfile,emacs*nix,jereboam
1420192887,a.txt,win32notepad,marcel
1420200000,cc.thing,emacs*nix,billy
1420196417,d.e.f,vim,jereboam
1420196488,c.txt,win32notepad,jereboam
1420207273,x.csv,vlc,marcel
1420200035,y.z.z,edlin,billy
1420196542,varlog,vlc,ezekiel
1420200009,y.z.z,edlin,jereboam
1420200035,bb.thing,vim,panthera
1420192862,b.log,edlin,tanaka
1420207200,b.txt,vlc,ezekiel
1420192833,y.z.z,emacs*nix,billy
1420192821,a.txt,emacs*nix,marcel
1420192806,s.t.u,win32notepad,marcel
1420207204,varlog,vlc,ezekiel
1420200041,l.m.o,edlin,ezekiel
1420200069,y.csv,vim,panthera
1420192835,a.txt,vlc,jereboam
1420192884,gg.thing,vim,marcel
1420207232,filetext,win32notepad,marcel
1420196480,p.q.r,emacs*nix,jereboam
1420196400,gg.thing,vlc,billy
1420192861,ee.thing,win32notepad,ezekiel
1420207274,a.log,vim,billy
1420200006,a.log,vlc,tanaka
1420207260,z.csv,vlc,marcel
1420196400,l.m.o,win32notepad,tanaka
1420192853,z.csv,win32notepad,panthera
1420200050,a.log,vim,panthera
1420207213,ff.thing,emacs*nix,marcel
1420192910,l.m.o,edlin,ezekiel
1420196400,gg.thing,edlin,methuselah
1420196427,a.b.c,vim,billy
1420207214,x.csv,vim,billy
1420207200,a.b.c,vlc,ezekiel
1420207240,dd.thing,win32notepad,marcel
1420192851,y.csv,edlin,tanaka
1420196425,tlog1,edlin,marcel
1420200005,ff.thing,edlin,jereboam
1420200023,v.w.x,win32notepad,jereboam
1420207235,z.csv,vlc,marcel
1420192839,gg.thing,vim,methuselah
1420200010,a.txt,vlc,methuselah
1420192806,textfile,edlin,ezekiel
1420192805,filetext,edlin,ezekiel
1420196444,varlog,vlc,ezekiel
1420192833,b.log,win32notepad,marcel
1420192861,varlog,win32notepad,panthera
1420200084,aa.thing,win32notepad,tanaka
1420196405,tlog1,edlin,marcel
1420196412,v.w.x,vim,billy
1420207263,ee.thing,vim,billy
1420200004,bb.thing,vlc,tanaka
1420207206,b.log,emacs*nix,marcel
1420200000,hh.thing,win32notepad,jereboam
1420196408,dd.thing,emacs*nix,billy
1420192800,cc.thing,emacs*nix,ezekiel
1420207235,x.csv,vim,billy
1420196400,bb.thing,win32notepad,billy
1420196400,varlog,edlin,marcel
1420196423,z.csv,edlin,jereboam
1420196400,v.w.x,vim,jereboam
1420192870,j.k.l,win32notepad,marcel
1420192800,v.w.x,win32notepad,ezekiel
1420192826,hh.thing,vlc,tanaka
1420207200,logger,edlin,tanaka
1420207298,x.csv,vim,billy
1420207244,c.txt,win32notepad,marcel
1420192861,aa.thing,vlc,tanaka
1420200002,a.log,emacs*nix,ezekiel
1420196429,l.m.o,edlin,marcel
1420200009,ff.thing,win32notepad,jereboam
1420200007,a.log,vlc,tanaka
1420196465,bb.thing,win32notepad,billy
1420196438,d.e.f,edlin,marcel
1420207200,z.csv,emacs*nix,marcel
1420192837,gg.thing,vlc,tanaka
1420200110,gg.thing,vim,panthera
1420207215,filetext,edlin,ezekiel
1420192828,tlog1,edlin,tanaka
1420192800,g.h.i,emacs*nix,ezekiel
1420207257,v.w.x,win32notepad,marcel
1420200000,a.b.c,win32notepad,marcel
1420196460,logger,win32notepad,billy
1420192889,dd.thing,win32notepad,ezekiel
1420196400,bb.thing,edlin,marcel
1420196438,s.t.u,edlin,methuselah
1420207239,filetext,win32notepad,marcel
1420192804,b.txt,vlc,tanaka
1420192800,y.z.z,edlin,ezekiel
1420207235,a.txt,win32notepad,marcel
1420207312,textfile,win32notepad,marcel
1420192902,d.e.f,vim,marcel
1420196498,y.z.z,emacs*nix,jereboam
1420200075,j.k.l,vim,billy
1420192884,a.b.c,edlin,ezekiel
1420196400,j.k.l,vim,jereboam
1420196422,s.t.u,edlin,methuselah
1420196407,reggol,vim,billy
1420196440,reggol,emacs*nix,billy
1420192823,p.q.r,edlin,ezekiel
1420207241,x.csv,emacs*nix,marcel
1420200003,cc.thing,vim,panthera
1420192803,filetext,vim,methuselah
1420192819,aa.thing,vlc,tanaka
1420196400,x.csv,vim,billy
1420196400,x.csv,emacs*nix,billy
1420200048,ee.thing,vim,billy
1420192844,y.z.z,vlc,tanaka
1420192857,b.txt,vlc,tanaka
1420192819,s.t.u,vim,methuselah
1420196403,g.h.i,win32notepad,billy
1420192800,textfile,edlin,ezekiel
1420192808,b.txt,vlc,tanaka
1420192804,b.txt,edlin,tanaka
1420207246,dd.thing,edlin,ezekiel
1420200034,bb.thing,vim,billy
1420196437,b.txt,win32notepad,billy
1420192812,y.z.z,edlin,ezekiel
1420192892,b.txt,vlc,tanaka
1420192841,ee.thing,win32notepad,ezekiel
1420200013,l.m.o,vim,panthera
1420196401,reggol,emacs*nix,billy
1420192819,d.e.f,vlc,jereboam
1420192880,y.csv,edlin,tanaka
1420192846,v.w.x,emacs*nix,marcel
1420200042,b.log,vim,panthera
1420192866,z.csv,win32notepad,ezekiel
1420192821,c.txt,vlc,tanaka
1420192833,a.txt,vim,marcel
1420196462,ff.thing,win32notepad,jereboam
1420196400,gefilterfish,vim,jereboam
1420207291,ee.thing,vim,billy
1420196443,ff.thing,emacs*nix,billy
1420196405,tlog1,vlc,jereboam
1420196487,x.csv,win32notepad,jereboam
1420207282,l.m.o,win32notepad,marcel
1420196402,c.log,emacs*nix,ezekiel
1420192893,gg.thing,vlc,tanaka
1420200008,z.csv,win32notepad,tanaka
1420207206,bb.thing,win32notepad,marcel
1420196400,bb.thing,emacs*nix,ezekiel
1420196422,varlog,emacs*nix,billy
1420207212,a.b.c,emacs*nix,marcel
1420192808,j.k.l,edlin,panthera
1420192816,z.csv,vlc,tanaka
1420196493,b.log,emacs*nix,jereboam
1420200000,s.t.u,vlc,marcel
1420192876,aa.thing,vlc,jereboam
1420192857,c.log,emacs*nix,marcel
1420192855,a.txt,edlin,tanaka
1420207217,dd.thing,win32notepad,marcel
1420192800,tlog1,vim,methuselah
1420196420,gg.thing,win32notepad,billy
1420200014,p.q.r,win32notepad,tanaka
1420192829,textfile,vim,marcel
1420207306,reggol,vlc,ezekiel
1420192893,varlog,edlin,ezekiel
1420196452,a.txt,edlin,marcel
1420207228,dd.thing,win32notepad,marcel
1420192856,gg.thing,vim,marcel
1420200029,a.log,vlc,tanaka
1420192915,j.k.l,win32notepad,marcel
1420196412,a.b.c,vlc,jereboam
1420192884,a.txt,vlc,jereboam
1420200059,cc.thing,vlc,tanaka
1420192907,aa.thing,win32notepad,marcel
1420192810,z.csv,vlc,tanaka
1420192831,tlog1,edlin,ezekiel
1420192830,z.csv,vim,methuselah
1420192802,filetext,edlin,ezekiel
1420192904,b.log,win32notepad,marcel
1420200000,gg.thing,vim,panthera
1420192872,y.z.z,win32notepad,panthera
1420196404,l.m.o,edlin,marcel
1420200042,d.e.f,vim,billy
1420192848,g.h.i,vlc,tanaka
1420200012,gefilterfish,vim,billy
1420192834,g.h.i,win32notepad,ezekiel
1420192823,varlog,vlc,tanaka
1420207234,ee.thing,win32notepad,marcel
1420192897,tlog1,win32notepad,marcel
1420192863,d.e.f,win32notepad,ezekiel
1420196400,ff.thing,win32notepad,panthera
1420192800,d.e.f,vlc,jereboam
1420200013,b.log,win32notepad,marcel
1420200035,y.csv,vlc,methuselah
1420200000,dd.thing,win32notepad,tanaka
1420207201,reggol,vlc,ezekiel
1420192815,reggol,edlin,tanaka
1420192811,g.h.i,edlin,panthera
1420200016,bb.thing,vim,billy
1420207251,a.b.c,emacs*nix,marcel
1420192835,gefilterfish,win32notepad,marcel
1420207242,textfile,win32notepad,marcel
1420192803,a.txt,win32notepad,ezekiel
1420200060,filetext,vim,billy
1420196400,hh.thing,emacs*nix,billy
1420192825,varlog,edlin,ezekiel
1420192830,g.h.i,vlc,tanaka
1420207300,c.log,vim,billy
1420207270,z.csv,vlc,marcel
1420192800,b.txt,vim,tanaka
1420207261,gg.thing,edlin,ezekiel
1420192828,a.txt,win32notepad,marcel
1420207225,varlog,vlc,ezekiel
1420200089,l.m.o,vim,panthera
1420207214,ff.thing,emacs*nix,marcel
1420196416,aa.thing,emacs*nix,billy
1420196400,l.m.o,edlin,methuselah
1420196468,x.csv,win32notepad,jereboam
1420200016,x.csv,win32notepad,tanaka
1420196432,z.csv,edlin,jereboam
1420196482,c.log,vlc,ezekiel
1420200092,gg.thing,win32notepad,tanaka
1420200050,gefilterfish,vlc,methuselah
1420196431,b.txt,vim,billy
1420196449,cc.thing,emacs*nix,jereboam
1420207219,ff.thing,vim,billy
1420192903,varlog,edlin,ezekiel
1420192816,tlog1,edlin,tanaka
1420207287,c.log,vim,billy
1420192830,logger,win32notepad,ezekiel
1420192842,s.t.u,emacs*nix,marcel
1420200000,varlog,vim,billy
1420196408,d.e.f,vim,jereboam
1420196417,logger,edlin,marcel
1420196489,cc.thing,emacs*nix,jereboam
1420192929,s.t.u,vim,marcel
1420207217,logger,vim,billy
1420192832,ee.thing,emacs*nix,billy
1420207252,logger,vim,billy
1420192838,reggol,win32notepad,ezekiel
1420192838,tlog1,emacs*nix,marcel
1420200066,aa.thing,vim,billy
1420207264,c.log,vim,billy
1420196401,b.txt,vlc,jereboam
1420192863,a.txt,vlc,jereboam
1420196491,bb.thing,win32notepad,jereboam
1420200003,a.log,edlin,billy
1420192821,a.txt,vlc,tanaka
1420207243,gg.thing,edlin,ezekiel
1420200044,g.h.i,win32notepad,tanaka
1420200034,dd.thing,edlin,billy
1420196434,a.log,win32notepad,jereboam
1420200059,dd.thing,vim,panthera
1420192903,y.csv,win32notepad,marcel
1420196416,tlog1,vlc,ezekiel
1420196472,a.b.c,vlc,ezekiel
1420207204,logger,vim,billy
1420196473,bb.thing,edlin,marcel
1420200000,textfile,win32notepad,jereboam
1420196500,g.h.i,emacs*nix,jereboam
1420200026,bb.thing,edlin,ezekiel
1420196407,filetext,edlin,jereboam
1420200004,y.z.z,edlin,billy
1420192810,c.txt,vlc,jereboam
1420207286,p.q.r,vim,billy
1420192823,tlog1,win32notepad,marcel
1420207210,x.csv,vim,billy
1420207285,v.w.x,win32notepad,marcel
1420207256,gefilterfish,emacs*nix,marcel
1420192845,textfile,vim,methuselah
1420200085,aa.thing,win32notepad,tanaka
1420200000,cc.thing,emacs*nix,ezekiel
1420192820,logger,vlc,jereboam
1420196484,a.txt,edlin,marcel
1420200064,dd.thing,win32notepad,tanaka
1420207218,bb.thing,vlc,ezekiel
1420196476,a.b.c,emacs*nix,jereboam
1420196400,l.m.o,emacs*nix,billy
1420196433,v.w.x,win32notepad,billy
1420196444,bb.thing,vim,jereboam
1420200039,bb.thing,edlin,ezekiel
1420196424,hh.thing,win32notepad,tanaka
1420192830,a.log,vim,marcel
1420192812,b.txt,edlin,panthera
1420192827,tlog1,win32notepad,marcel
1420192872,bb.thing,vlc,jereboam
1420192850,dd.thing,vim,marcel
1420200007,a.log,emacs*nix,ezekiel
1420207239,y.z.z,emacs*nix,marcel
1420192885,aa.thing,vlc,tanaka
1420192862,s.t.u,emacs*nix,marcel
1420192821,bb.thing,vlc,jereboam
1420200040,gg.thing,vim,panthera
1420207241,logger,vim,billy
1420207275,j.k.l,win32notepad,marcel
1420192899,j.k.l,edlin,tanaka
1420192862,filetext,vlc,tanaka
1420196432,a.b.c,vlc,ezekiel
1420192800,a.b.c,vim,tanaka
1420196407,cc.thing,vlc,jereboam
1420196419,x.csv,emacs*nix,billy
1420192860,varlog,win32notepad,ezekiel
1420192821,d.e.f,vim,methuselah
1420192801,aa.thing,vlc,marcel
1420192800,v.w.x,win32notepad,ezekiel
1420196433,a.b.c,vlc,ezekiel
1420207313,p.q.r,vim,billy
1420192829,l.m.o,edlin,ezekiel
1420192801,ee.thing,edlin,tanaka
1420192800,s.t.u,emacs*nix,marcel
1420196434,gg.thing,win32notepad,billy
1420200005,c.log,win32notepad,tanaka
1420207290,y.z.z,emacs*nix,marcel
1420192846,filetext,win32notepad,marcel
1420200051,dd.thing,edlin,billy
1420196441,a.log,emacs*nix,billy
1420192820,textfile,win32notepad,ezekiel
1420200000,tlog1,vim,billy
1420207213,varlog,emacs*nix,marcel
1420192835,tlog1,emacs*nix,marcel
1420200041,p.q.r,vim,billy
1420192869,cc.thing,win32notepad,ezekiel
1420192813,cc.thing,emacs*nix,ezekiel
1420200034,s.t.u,edlin,ezekiel
1420196405,filetext,vim,tanaka
1420192852,gg.thing,vim,marcel
1420196536,a.log,win32notepad,billy
1420207246,p.q.r,edlin,tanaka
1420207272,tlog1,emacs*nix,marcel
1420192872,b.txt,vlc,tanaka
1420196505,filetext,win32notepad,billy
1420200017,l.m.o,vim,billy
1420207210,v.w.x,win32notepad,marcel
1420196406,hh.thing,emacs*nix,billy
1420192836,reggol,edlin,tanaka
1420200037,z.csv,win32notepad,jereboam
1420192872,d.e.f,emacs*nix,marcel
1420207200,y.csv,edlin,tanaka
1420192853,l.m.o,vim,methuselah
1420196511,tlog1,vlc,ezekiel
1420200058,d.e.f,vlc,methuselah
1420200002,j.k.l,vim,billy
1420207200,a.b.c,vlc,marcel
1420192895,l.m.o,win32notepad,marcel
1420192806,d.e.f,vlc,marcel
1420207264,d.e.f,win32notepad,marcel
1420196400,d.e.f,emacs*nix,billy
1420192800,b.log,emacs*nix,ezekiel
1420196428,a.log,edlin,marcel
1420200026,gefilterfish,vim,billy
1420192837,textfile,win32notepad,ezekiel
1420196490,b.txt,vlc,ezekiel
1420192822,b.txt,vlc,tanaka
1420196401,a.b.c,win32notepad,jereboam
1420192839,a.txt,vim,marcel
1420200086,b.log,vim,panthera
1420200003,ff.thing,vim,billy
1420196400,z.csv,edlin,methuselah
1420200000,bb.thing,win32notepad,tanaka
1420207209,p.q.r,emacs*nix,marcel
1420196411,z.csv,emacs*nix,billy
1420192801,a.txt,edlin,tanaka
1420200001,gg.thing,win32notepad,marcel
1420207236,y.csv,win32notepad,marcel
1420192851,textfile,edlin,ezekiel
1420196402,d.e.f,win32notepad,jereboam
1420207200,y.z.z,win32notepad,marcel
1420196443,gefilterfish,vlc,ezekiel
1420196436,hh.thing,vlc,ezekiel
1420196409,bb.thing,emacs*nix,billy
1420192906,b.txt,vlc,tanaka
1420196400,hh.thing,vlc,jereboam
1420207231,ff.thing,edlin,ezekiel
1420192842,v.w.x,vim,methuselah
1420200040,reggol,vlc,methuselah
1420200073,aa.thing,vim,billy
1420200023,cc.thing,vim,panthera
1420192879,d.e.f,win32notepad,ezekiel
1420200075,bb.thing,edlin,ezekiel
1420192916,a.txt,vlc,tanaka
1420200057,g.h.i,edlin,billy
1420196458,dd.thing,edlin,marcel
1420207200,a.log,vim,billy
1420200086,z.csv,vlc,tanaka
1420196427,hh.thing,win32notepad,billy
1420196403,b.txt,emacs*nix,ezekiel
1420192800,c.txt,vlc,jereboam
1420207254,a.b.c,vlc,marcel
1420200000,varlog,emacs*nix,panthera
1420192816,y.csv,win32notepad,panthera
1420207286,gg.thing,win32notepad,marcel
1420207226,g.h.i,vim,billy
1420196400,varlog,emacs*nix,ezekiel
1420196523,dd.thing,win32notepad,billy
1420207210,filetext,vlc,marcel
1420196400,cc.thing,edlin,marcel
1420196492,gg.thing,edlin,marcel
1420207272,y.csv,vlc,ezekiel
1420192912,bb.thing,vim,marcel
1420207282,a.b.c,edlin,ezekiel
1420192805,logger,emacs*nix,ezekiel
1420207266,c.txt,vlc,marcel
1420196490,dd.thing,emacs*nix,jereboam
1420196467,y.z.z,emacs*nix,billy
1420196483,hh.thing,vlc,ezekiel
1420192883,textfile,vim,marcel
1420192921,c.txt,win32notepad,marcel
1420192841,varlog,edlin,ezekiel
1420207299,aa.thing,win32notepad,marcel
1420207200,aa.thing,win32notepad,marcel
1420196454,ee.thing,win32notepad,billy
1420196429,d.e.f,emacs*nix,billy
1420200026,a.txt,win32notepad,jereboam
1420196455,l.m.o,win32notepad,jereboam
1420196441,bb.thing,vlc,billy
1420192800,a.txt,win32notepad,ezekiel
1420200047,g.h.i,win32notepad,tanaka
1420200003,a.txt,edlin,ezekiel
1420196425,gefilterfish,vim,billy
1420207269,y.csv,vlc,ezekiel
1420192902,textfile,edlin,ezekiel
1420192896,tlog1,edlin,tanaka
1420200060,varlog,vim,billy
1420207221,textfile,win32notepad,marcel
1420192845,varlog,edlin,tanaka
1420196474,z.csv,emacs*nix,billy
1420207316,varlog,vlc,ezekiel
1420192802,filetext,emacs*nix,ezekiel
1420207277,bb.thing,vlc,ezekiel
1420192808,tlog1,win32notepad,marcel
1420200053,j.k.l,vim,billy
1420200072,a.log,vlc,tanaka
1420200000,gg.thing,emacs*nix,ezekiel
1420207266,ee.thing,vim,billy
1420196400,gg.thing,emacs*nix,jereboam
1420192907,logger,edlin,tanaka
1420196421,y.csv,emacs*nix,billy
1420192886,aa.thing,vlc,jereboam
1420207200,textfile,emacs*nix,marcel
1420196469,ff.thing,edlin,marcel
1420200071,j.k.l,vim,billy
1420196406,ee.thing,vlc,tanaka
1420207217,j.k.l,win32notepad,marcel
1420192870,aa.thing,vlc,jereboam
1420192800,v.w.x,vim,methuselah
1420207256,logger,edlin,tanaka
1420196419,hh.thing,vlc,billy
1420200080,p.q.r,vim,billy
1420192847,filetext,edlin,ezekiel
1420196474,cc.thing,emacs*nix,jereboam
1420207201,filetext,edlin,ezekiel
1420200009,b.txt,win32notepad,marcel
1420196400,c.log,vlc,ezekiel
1420192866,x.csv,vim,methuselah
1420207200,c.log,emacs*nix,marcel
1420196508,tlog1,vlc,ezekiel
1420192838,z.csv,win32notepad,ezekiel
1420192863,p.q.r,edlin,ezekiel
1420196400,filetext,win32notepad,jereboam
1420207228,a.b.c,emacs*nix,marcel
1420192831,b.txt,win32notepad,ezekiel
1420207316,d.e.f,win32notepad,marcel
1420192851,g.h.i,vlc,tanaka
1420196463,a.txt,win32notepad,billy
1420192837,hh.thing,edlin,ezekiel
1420192833,d.e.f,win32notepad,ezekiel
1420207233,x.csv,vim,billy
1420192811,ff.thing,edlin,ezekiel
1420207200,c.log,vlc,ezekiel
1420192815,z.csv,vim,methuselah
1420192864,tlog1,emacs*nix,marcel
1420192802,d.e.f,vim,methuselah
1420207280,filetext,vlc,marcel
1420192827,reggol,edlin,tanaka
1420192800,l.m.o,edlin,ezekiel
1420207201,a.log,vim,billy
1420192820,aa.thing,emacs*nix,billy
1420192834,d.e.f,edlin,tanaka
1420192888,l.m.o,edlin,ezekiel
1420196400,b.txt,vlc,tanaka
1420200034,bb.thing,win32notepad,tanaka
1420192821,b.txt,emacs*nix,ezekiel
1420192800,logger,vim,marcel
1420196462,tlog1,vlc,ezekiel
1420200026,ff.thing,vim,billy
1420207209,ee.thing,vim,billy
1420192806,cc.thing,vim,methuselah
1420207202,cc.thing,win32notepad,marcel
1420200022,c.log,edlin,ezekiel
1420196481,l.m.o,emacs*nix,jereboam
1420196430,x.csv,vim,billy
1420196491,p.q.r,emacs*nix,jereboam
1420200000,x.csv,vim,billy
1420200073,cc.thing,edlin,ezekiel
1420192800,hh.thing,vlc,tanaka
1420200000,b.log,win32notepad,marcel
1420200058,a.txt,edlin,ezekiel
1420207200,dd.thing,win32notepad,marcel
1420196447,reggol,emacs*nix,billy
1420196400,g.h.i,vlc,tanaka
1420207227,hh.thing,emacs*nix,marcel
1420196413,l.m.o,win32notepad,billy
1420200000,ff.thing,edlin,ezekiel
1420196481,bb.thing,edlin,marcel
1420192800,hh.thing,win32notepad,ezekiel
1420192826,v.w.x,emacs*nix,marcel
1420207268,c.log,vim,billy
1420196420,filetext,vlc,billy
1420200035,j.k.l,vim,billy
1420200000,hh.thing,edlin,jereboam
1420192800,aa.thing,vlc,tanaka
1420196409,c.log,edlin,marcel
1420207237,textfile,emacs*nix,marcel
1420207322,g.h.i,vim,billy
1420196446,textfile,emacs*nix,jereboam
1420192804,l.m.o,vim,methuselah
1420196475,d.e.f,edlin,marcel
1420192866,textfile,edlin,ezekiel
1420200061,x.csv,vim,billy
1420196475,bb.thing,edlin,marcel
1420196401,varlog,vim,jereboam
1420192938,tlog1,edlin,tanaka
1420192930,logger,vim,marcel
1420207219,b.txt,vlc,ezekiel
1420192838,aa.thing,vlc,tanaka
1420207267,y.z.z,edlin,ezekiel
1420200002,dd.thing,vim,panthera
1420207200,varlog,edlin,tanaka
